I_target_uA,time_ns,I_in_uA,V_vo2_mV,T_K,R_ohm,P_uW
450.0,23517.0,450.0,583.8049,315.17764,1294.1704,263.3564
450.0,23529.0,450.0,583.74786,313.51608,1295.2599,263.08356
450.0,23541.0,450.0,583.7003,312.89746,1295.6962,262.95212
450.0,23553.0,450.0,583.6667,312.5069,1295.9865,262.86295
450.0,23565.0,450.0,583.6645,311.6113,1296.6823,262.71988
450.0,23577.0,450.0,583.65247,312.54288,1295.9445,262.85867
450.0,23589.0,450.0,583.62036,314.948,1294.2924,263.16522
450.0,23601.0,450.0,583.52985,317.91702,1292.6412,263.41962
450.0,23613.0,450.0,583.4509,313.37482,1295.3241,262.80292
450.0,23625.0,450.0,583.40436,314.7018,1294.4287,262.94275
450.0,23637.0,450.0,583.3295,315.35132,1294.0198,262.95834
450.0,23649.0,450.0,583.22876,318.77505,1292.2136,263.23495
450.0,23661.0,450.0,583.1168,319.49347,1291.8875,263.20038
450.0,23673.0,450.0,583.0177,317.8321,1292.6487,262.95593
450.0,23685.0,450.0,582.9108,320.6519,1291.3942,263.1149
450.0,23697.0,450.0,582.8085,319.7609,1291.7506,262.94992
450.0,23709.0,450.0,582.7048,319.94373,1291.6699,262.87277
450.0,23721.0,450.0,582.59357,324.0998,1290.186,263.07465
450.0,23733.0,450.0,582.4829,320.88745,1291.2838,262.7512
450.0,23745.0,450.0,582.3849,321.97772,1290.8741,262.7461
450.0,23757.0,450.0,582.27155,323.43494,1290.3774,262.74493
450.0,23769.0,450.0,582.17896,323.08408,1290.4847,262.63956
450.0,23781.0,450.0,582.09314,321.728,1290.943,262.4689
450.0,23793.0,450.0,582.0206,320.958,1291.2224,262.3468
450.0,23805.0,450.0,581.9617,320.94852,1291.2194,262.29425
450.0,23817.0,450.0,581.89343,322.92773,1290.515,262.37585
450.0,23829.0,450.0,581.83777,320.1005,1291.5437,262.11673
450.0,23841.0,450.0,581.8024,320.08337,1291.5466,262.08426
450.0,23853.0,450.0,581.7578,318.23077,1292.3604,261.87906
450.0,23865.0,450.0,581.7316,318.0062,1292.4539,261.83658
450.0,23877.0,450.0,581.7104,319.03058,1291.9797,261.91354
450.0,23889.0,450.0,581.7031,316.04678,1293.4521,261.60883
450.0,23901.0,450.0,581.71814,316.3759,1293.269,261.65942
450.0,23913.0,450.0,581.717,319.47318,1291.776,261.96075
450.0,23925.0,450.0,581.7097,317.72433,1292.5659,261.7942
450.0,23937.0,450.0,581.71454,316.39673,1293.2355,261.66293
450.0,23949.0,450.0,581.74866,313.9863,1294.6605,261.4056
450.0,23961.0,450.0,581.8415,312.49127,1295.7078,261.27765
450.0,23973.0,450.0,581.94324,309.7508,1297.9595,260.91565
450.0,23985.0,450.0,582.0471,313.53174,1294.9587,261.61362
450.0,23997.0,450.0,582.0681,314.3051,1294.4453,261.73624
450.0,24009.0,450.0,582.102,312.12134,1295.9575,261.4613
450.0,24021.0,450.0,582.1267,317.2074,1292.7866,262.12488
450.0,24033.0,450.0,582.108,317.34537,1292.7137,262.12274
450.0,24045.0,450.0,582.0655,322.17926,1290.7,262.49338
450.0,24057.0,450.0,581.99036,320.86133,1291.17,262.3301
450.0,24069.0,450.0,581.9301,320.40292,1291.3412,262.24106
450.0,24081.0,450.0,581.85767,322.07437,1290.723,262.30133
450.0,24093.0,450.0,581.7988,322.54114,1290.559,262.28162
450.0,24105.0,450.0,581.7248,325.04916,1289.8024,262.3687
450.0,24117.0,450.0,581.6754,320.97067,1291.1083,262.05878
450.0,24129.0,450.0,581.6275,324.1664,1290.0463,262.23132
450.0,24141.0,450.0,581.54694,328.0994,1289.0468,262.36197
450.0,24153.0,450.0,581.44696,330.92285,1288.4924,262.38458
450.0,24165.0,450.0,581.3513,330.08838,1288.6375,262.2688
450.0,24177.0,450.0,581.27124,327.7139,1289.1162,262.09912
450.0,24189.0,450.0,581.20386,327.83252,1289.0878,262.04416
450.0,24201.0,450.0,581.14215,326.62097,1289.369,261.93137
450.0,24213.0,450.0,581.0831,325.98505,1289.5217,261.84717
450.0,24225.0,450.0,581.0305,326.7889,1289.3208,261.84048
450.0,24237.0,450.0,580.9899,324.58066,1289.89,261.68845
450.0,24249.0,450.0,580.9492,326.4992,1289.3864,261.754
450.0,24261.0,450.0,580.8957,329.6813,1288.7003,261.84503
450.0,24273.0,450.0,580.8438,325.4338,1289.7131,261.59268
450.0,24285.0,450.0,580.81805,324.31653,1290.0647,261.4982
450.0,24297.0,450.0,580.80084,326.92734,1289.3629,261.625
450.0,24309.0,450.0,580.77795,326.56393,1289.4484,261.58707
450.0,24321.0,450.0,580.7555,322.84048,1290.5045,261.35275
450.0,24333.0,450.0,580.75574,321.96106,1290.794,261.2944
450.0,24345.0,450.0,580.7462,323.247,1290.3628,261.37314
450.0,24357.0,450.0,580.73236,325.12756,1289.8027,261.47415
450.0,24369.0,450.0,580.72327,323.86853,1290.1562,261.39435
450.0,24381.0,450.0,580.71313,321.674,1290.8674,261.24118
450.0,24393.0,450.0,580.7123,321.2884,1290.9995,261.21365
450.0,24405.0,450.0,580.72577,320.1879,1291.4154,261.14175
450.0,24417.0,450.0,580.74634,322.48535,1290.5718,261.33093
450.0,24429.0,450.0,580.74457,322.85376,1290.4478,261.35443
450.0,24441.0,450.0,580.7409,325.0832,1289.7825,261.486
450.0,24453.0,450.0,580.72314,323.33234,1290.2836,261.36844
450.0,24465.0,450.0,580.7282,322.02014,1290.7114,261.28635
450.0,24477.0,450.0,580.7357,322.00848,1290.7107,261.29324
450.0,24489.0,450.0,580.72736,326.22968,1289.4669,261.53772
450.0,24501.0,450.0,580.6889,328.01297,1289.0492,261.58786
450.0,24513.0,450.0,580.6513,327.14154,1289.2465,261.51392
450.0,24525.0,450.0,580.6312,325.3064,1289.6964,261.40466
450.0,24537.0,450.0,580.6165,325.489,1289.6456,261.4017
450.0,24549.0,450.0,580.61194,321.78156,1290.7595,261.172
450.0,24561.0,450.0,580.62823,321.50333,1290.8556,261.16718
450.0,24573.0,450.0,580.64703,322.7631,1290.4258,261.27112
450.0,24585.0,450.0,580.6739,319.85907,1291.4775,261.08246
450.0,24597.0,450.0,580.7149,317.48264,1292.5249,260.90778
450.0,24609.0,450.0,580.75793,319.112,1291.7803,261.09686
450.0,24621.0,450.0,580.7889,317.1158,1292.6975,260.9394
450.0,24633.0,450.0,580.8242,320.87692,1291.0695,261.30023
450.0,24645.0,450.0,580.83093,319.7643,1291.4943,261.22037
450.0,24657.0,450.0,580.8347,323.2332,1290.2635,261.4729
450.0,24669.0,450.0,580.8301,319.24765,1291.716,261.17474
450.0,24681.0,450.0,580.8734,319.58484,1291.5767,261.24188
450.0,24693.0,450.0,580.88513,321.47543,1290.848,261.3999
450.0,24705.0,450.0,580.8815,324.06134,1290.0153,261.56534
450.0,24717.0,450.0,580.86255,323.32565,1290.2308,261.50458
450.0,24729.0,450.0,580.85406,323.1487,1290.2816,261.48666
450.0,24741.0,450.0,580.8493,322.68622,1290.4226,261.4538
450.0,24753.0,450.0,580.8339,323.3567,1290.2079,261.4835
450.0,24765.0,450.0,580.8131,325.13364,1289.6967,261.5684
450.0,24777.0,450.0,580.7938,322.6498,1290.4171,261.40497
450.0,24789.0,450.0,580.782,323.36115,1290.1906,261.44025
450.0,24801.0,450.0,580.80237,317.85736,1292.313,261.0292
450.0,24813.0,450.0,580.85394,317.99695,1292.242,261.08987
450.0,24825.0,450.0,580.89,319.86917,1291.4318,261.28613
450.0,24837.0,450.0,580.91284,318.91415,1291.8269,261.2267
450.0,24849.0,450.0,580.94403,317.57144,1292.4357,261.1317
450.0,24861.0,450.0,580.99176,313.5371,1294.7715,260.70346
450.0,24873.0,450.0,581.07117,313.715,1294.6354,260.80212
450.0,24885.0,450.0,581.13904,315.43512,1293.5792,261.07605
450.0,24897.0,450.0,581.22095,316.1517,1293.1771,261.23087
450.0,24909.0,450.0,581.27795,316.75934,1292.8502,261.3482
450.0,24921.0,450.0,581.2815,322.17188,1290.5835,261.81036
450.0,24933.0,450.0,581.2571,321.60345,1290.7739,261.7498
450.0,24945.0,450.0,581.21844,325.5007,1289.5979,261.95364
450.0,24957.0,450.0,581.1532,330.58585,1288.5052,262.1169
450.0,24969.0,450.0,581.0808,329.30545,1288.7373,262.00443
450.0,24981.0,450.0,581.0048,331.21667,1288.392,262.00613
450.0,24993.0,450.0,580.92786,330.04477,1288.5934,261.89578
450.0,25006.0,450.0,580.8478,333.232,1288.0719,261.92963
450.0,25018.0,450.0,580.76984,336.44138,1287.6523,261.9446
450.0,25030.0,450.0,580.68524,336.7038,1287.6204,261.87485
450.0,25042.0,450.0,580.6152,334.267,1287.9391,261.74686
450.0,25054.0,450.0,580.5549,331.84314,1288.2947,261.6202
450.0,25066.0,450.0,580.49896,331.94876,1288.2758,261.57364
450.0,25078.0,450.0,580.4597,330.61847,1288.5117,261.49045
450.0,25090.0,450.0,580.41974,331.2985,1288.3949,261.4781
450.0,25102.0,450.0,580.38135,328.51996,1288.9167,261.33768
450.0,25114.0,450.0,580.3619,328.77417,1288.8849,261.32663
450.0,25126.0,450.0,580.33966,329.2841,1288.7817,261.3275
450.0,25138.0,450.0,580.31573,331.06824,1288.4471,261.3738
450.0,25150.0,450.0,580.2852,331.6492,1288.3444,261.36716
450.0,25162.0,450.0,580.25464,330.28094,1288.5793,261.29196
450.0,25174.0,450.0,580.2255,334.22467,1287.9487,261.3937
450.0,25186.0,450.0,580.1885,333.83493,1288.027,261.3444
450.0,25198.0,450.0,580.15466,333.82468,1288.026,261.31415
450.0,25210.0,450.0,580.1189,334.27127,1287.9628,261.29477
450.0,25222.0,450.0,580.0843,333.5539,1288.0609,261.24365
450.0,25234.0,450.0,580.0658,328.54868,1288.9749,261.0418
450.0,25246.0,450.0,580.06415,328.71106,1288.934,261.04858
450.0,25258.0,450.0,580.05566,329.4309,1288.7853,261.07108
450.0,25270.0,450.0,580.0543,327.78928,1289.1233,261.00143
450.0,25282.0,450.0,580.0445,331.32452,1288.4264,261.13373
450.0,25294.0,450.0,580.0304,329.56915,1288.7451,261.05646
450.0,25306.0,450.0,580.02954,330.1265,1288.635,261.078
450.0,25318.0,450.0,580.00854,335.9114,1287.756,261.23734
450.0,25330.0,450.0,579.982,333.30157,1288.1027,261.1431
450.0,25342.0,450.0,579.9628,333.383,1288.0896,261.1285
450.0,25354.0,450.0,579.9447,333.676,1288.0461,261.121
450.0,25366.0,450.0,579.9292,331.64685,1288.3589,261.0436
450.0,25378.0,450.0,579.9242,327.1289,1289.3328,260.84192
450.0,25390.0,450.0,579.93854,329.3593,1288.8572,260.95108
450.0,25402.0,450.0,579.9473,327.04587,1289.3667,260.85593
450.0,25414.0,450.0,579.95496,330.1587,1288.6991,260.99792
450.0,25426.0,450.0,579.96387,325.42706,1289.7736,260.78848
450.0,25438.0,450.0,579.98706,324.05295,1290.161,260.731
450.0,25450.0,450.0,580.02856,324.3308,1290.079,260.7849
450.0,25462.0,450.0,580.0514,324.96146,1289.8945,260.84277
450.0,25474.0,450.0,580.0767,326.52728,1289.4784,260.94965
450.0,25486.0,450.0,580.0956,326.31448,1289.5289,260.95645
450.0,25498.0,450.0,580.0992,328.373,1289.0438,261.05786
450.0,25510.0,450.0,580.0877,330.36304,1288.6426,261.12888
450.0,25522.0,450.0,580.07965,328.69473,1288.9729,261.0547
450.0,25534.0,450.0,580.0753,330.65088,1288.5881,261.12872
450.0,25546.0,450.0,580.0689,329.30536,1288.8438,261.07114
450.0,25558.0,450.0,580.0663,325.87167,1289.6484,260.90588
450.0,25570.0,450.0,580.0877,325.94693,1289.6537,260.92413
450.0,25582.0,450.0,580.09784,329.1693,1288.9031,261.0852
450.0,25594.0,450.0,580.0903,329.0181,1288.9281,261.07333
450.0,25606.0,450.0,580.0839,329.7475,1288.778,261.098
450.0,25618.0,450.0,580.0757,329.56705,1288.813,261.0835
450.0,25630.0,450.0,580.06464,332.60873,1288.2643,261.18475
450.0,25642.0,450.0,580.0443,332.517,1288.2783,261.1636
450.0,25654.0,450.0,580.01526,334.7967,1287.9426,261.20547
450.0,25666.0,450.0,579.99506,334.47437,1287.9855,261.17862
450.0,25678.0,450.0,579.97504,333.06088,1288.1849,261.12012
450.0,25690.0,450.0,579.95935,331.98386,1288.3538,261.07178
450.0,25702.0,450.0,579.9493,330.2314,1288.6569,261.0013
450.0,25714.0,450.0,579.9536,331.17398,1288.4829,261.04047
450.0,25726.0,450.0,579.9437,329.29825,1288.8325,260.96075
450.0,25738.0,450.0,579.9467,330.4008,1288.618,261.00687
450.0,25750.0,450.0,579.94293,330.1069,1288.6716,260.99265
450.0,25762.0,450.0,579.95123,327.3688,1289.2375,260.88553
450.0,25774.0,450.0,579.9957,320.40527,1291.3748,260.49377
450.0,25786.0,450.0,580.0781,318.98727,1291.9583,260.4501
450.0,25798.0,450.0,580.1426,319.84674,1291.5867,260.5829
450.0,25810.0,450.0,580.2088,320.0922,1291.4785,260.6642
450.0,25822.0,450.0,580.2662,320.00742,1291.5022,260.711
450.0,25834.0,450.0,580.3197,319.8674,1291.5553,260.74838
450.0,25846.0,450.0,580.3951,317.55838,1292.5763,260.61014
450.0,25858.0,450.0,580.45557,321.83206,1290.7935,261.0244
450.0,25870.0,450.0,580.48413,320.40347,1291.3182,260.9441
450.0,25882.0,450.0,580.513,322.29504,1290.6295,261.10925
450.0,25894.0,450.0,580.53064,319.627,1291.6318,260.92255
450.0,25906.0,450.0,580.5926,318.6009,1292.1152,260.88052
450.0,25918.0,450.0,580.641,317.93518,1292.4258,260.86136
450.0,25930.0,450.0,580.69574,316.58725,1293.0923,260.7761
450.0,25942.0,450.0,580.7603,315.52103,1293.6747,260.71664
450.0,25954.0,450.0,580.85315,315.19812,1293.8531,260.76407
450.0,25966.0,450.0,580.9615,312.8973,1295.3253,260.56482
450.0,25978.0,450.0,581.03613,316.13638,1293.306,261.0388
450.0,25990.0,450.0,581.1449,312.8138,1295.3895,260.71646
450.0,26002.0,450.0,581.298,310.39703,1297.29,260.4717
450.0,26014.0,450.0,581.4324,310.49872,1297.1929,260.61163
450.0,26026.0,450.0,581.5858,308.45486,1299.0907,260.36835
450.0,26038.0,450.0,581.7469,308.4587,1299.0844,260.51382
450.0,26050.0,450.0,581.9198,309.8025,1297.7865,260.9294
450.0,26062.0,450.0,582.04895,307.93716,1299.6008,260.6808
450.0,26074.0,450.0,582.26416,305.03107,1303.056,260.1819
450.0,26086.0,450.0,582.49725,306.26614,1301.4791,260.70572
450.0,26098.0,450.0,582.6475,309.0784,1298.4441,261.44992
450.0,26110.0,450.0,582.72455,309.24466,1298.2769,261.55276
450.0,26122.0,450.0,582.8062,309.78384,1297.772,261.72787
450.0,26134.0,450.0,582.8368,312.97006,1295.2277,262.26953
450.0,26146.0,450.0,582.8485,310.79904,1296.8994,261.94196
450.0,26158.0,450.0,582.89777,310.642,1297.024,261.9611
450.0,26170.0,450.0,582.96985,310.55414,1297.0925,262.01202
450.0,26182.0,450.0,583.0272,310.4618,1297.1641,262.04916
450.0,26194.0,450.0,583.0758,309.0107,1298.466,261.83005
450.0,26206.0,450.0,583.1578,307.31628,1300.204,261.55356
450.0,26218.0,450.0,583.2196,313.18365,1295.0514,262.64987
450.0,26230.0,450.0,583.20996,309.86438,1297.6444,262.11633
450.0,26242.0,450.0,583.2224,313.67496,1294.713,262.72104
450.0,26254.0,450.0,583.19244,312.6099,1295.4324,262.54822
450.0,26266.0,450.0,583.1902,312.3,1295.6654,262.49893
450.0,26278.0,450.0,583.18243,312.20975,1295.7239,262.48013
450.0,26290.0,450.0,583.1864,311.19287,1296.4946,262.32764
450.0,26302.0,450.0,583.22906,309.2765,1298.1428,262.0329
450.0,26314.0,450.0,583.3169,308.35254,1299.0243,261.93402
450.0,26326.0,450.0,583.32526,311.07083,1296.5609,262.43918
450.0,26338.0,450.0,583.33966,310.46478,1297.0502,262.3531
450.0,26350.0,450.0,583.3394,311.88937,1295.9072,262.5843
450.0,26362.0,450.0,583.3358,311.35648,1296.311,262.49927
450.0,26374.0,450.0,583.3268,313.81726,1294.5538,262.8474
450.0,26386.0,450.0,583.3111,312.48648,1295.4518,262.65106
450.0,26398.0,450.0,583.27625,314.40274,1294.1685,262.8802
450.0,26410.0,450.0,583.2029,317.7819,1292.3376,263.18634
450.0,26422.0,450.0,583.10187,316.57257,1292.9264,262.97537
450.0,26434.0,450.0,583.0116,317.24435,1292.5814,262.96408
450.0,26446.0,450.0,582.8957,320.8208,1291.0522,263.17093
450.0,26458.0,450.0,582.7839,318.80856,1291.8503,262.9074
450.0,26470.0,450.0,582.6963,318.9284,1291.794,262.83987
450.0,26482.0,450.0,582.6084,318.0613,1292.1698,262.68417
450.0,26494.0,450.0,582.5243,319.99094,1291.3496,262.77512
450.0,26506.0,450.0,582.4194,322.03015,1290.6057,262.83188
450.0,26518.0,450.0,582.314,322.12698,1290.5677,262.7445
450.0,26530.0,450.0,582.2162,321.5344,1290.7654,262.61606
450.0,26542.0,450.0,582.1296,322.2243,1290.5298,262.58588
450.0,26554.0,450.0,582.0478,320.66116,1291.069,262.4024
450.0,26566.0,450.0,581.9776,320.14505,1291.2616,262.30002
450.0,26578.0,450.0,581.9259,320.35046,1291.182,262.2696
450.0,26590.0,450.0,581.8767,318.55292,1291.9089,262.07767
450.0,26602.0,450.0,581.8378,318.7302,1291.8284,262.05902
450.0,26614.0,450.0,581.80493,319.8752,1291.356,262.1252
450.0,26626.0,450.0,581.75586,319.80582,1291.3788,262.07642
450.0,26638.0,450.0,581.72925,317.7246,1292.2693,261.87183
450.0,26650.0,450.0,581.7252,315.60498,1293.3391,261.6516
450.0,26662.0,450.0,581.7552,313.43848,1294.6238,261.41888
450.0,26674.0,450.0,581.785,313.81784,1294.3744,261.496
450.0,26686.0,450.0,581.82715,313.97076,1294.2697,261.5551
450.0,26698.0,450.0,581.86755,313.33646,1294.6625,261.5121
450.0,26710.0,450.0,581.91187,313.27676,1294.701,261.5441
450.0,26722.0,450.0,581.95636,312.4921,1295.222,261.4789
450.0,26734.0,450.0,581.99817,313.52542,1294.5161,261.65906
450.0,26746.0,450.0,582.05414,311.8291,1295.6775,261.47482
450.0,26758.0,450.0,582.08636,312.6565,1295.0731,261.62582
450.0,26770.0,450.0,582.12573,314.2746,1294.0228,261.87357
450.0,26782.0,450.0,582.1055,318.37625,1291.9038,262.28488
450.0,26794.0,450.0,582.0404,322.23053,1290.4452,262.52264
450.0,26806.0,450.0,581.95105,322.84775,1290.2458,262.4825
450.0,26818.0,450.0,581.8819,321.57645,1290.6497,262.33804
450.0,26830.0,450.0,581.8295,321.0697,1290.8181,262.25665
450.0,26842.0,450.0,581.7858,318.74637,1291.718,262.03455
450.0,26854.0,450.0,581.762,319.48474,1291.41,262.07556
450.0,26866.0,450.0,581.7196,320.80936,1290.9081,262.13922
450.0,26878.0,450.0,581.67773,322.30463,1290.3976,262.20523
450.0,26890.0,450.0,581.61774,321.26553,1290.7378,262.082
450.0,26902.0,450.0,581.55945,323.0281,1290.161,262.14664
450.0,26914.0,450.0,581.50574,321.08603,1290.7847,261.9716
450.0,26926.0,450.0,581.48816,318.13345,1291.9354,261.72238
450.0,26938.0,450.0,581.46,320.03864,1291.1527,261.8557
450.0,26950.0,450.0,581.42285,322.6647,1290.2527,262.0049
450.0,26962.0,450.0,581.3643,324.59366,1289.6965,262.06516
450.0,26974.0,450.0,581.3119,320.27008,1291.0521,261.7427
450.0,26986.0,450.0,581.2905,321.1733,1290.7325,261.7883
450.0,26998.0,450.0,581.243,325.21445,1289.525,261.99057
450.0,27010.0,0.0,550.87427,327.56332,1288.9794,235.4285
450.0,27022.0,0.0,516.52527,329.2497,1288.6416,207.03844
450.0,27034.0,0.0,484.32297,327.0769,1289.0795,181.96606
450.0,27046.0,0.0,454.13168,325.878,1289.3495,159.95322
450.0,27058.0,0.0,425.8209,325.17944,1289.5162,140.61353
450.0,27070.0,0.0,399.28403,323.15897,1290.0627,123.58138
450.0,27082.0,0.0,374.40143,325.9737,1289.3137,108.72174
450.0,27094.0,0.0,351.06595,324.46472,1289.6892,95.563576
450.0,27106.0,0.0,329.18173,327.92157,1288.8783,84.07358
450.0,27118.0,0.0,308.64877,331.97083,1288.1602,73.95358
450.0,27130.0,0.0,289.39502,330.15482,1288.4506,65.00015
450.0,27142.0,0.0,271.3509,327.0036,1289.0933,57.118683
450.0,27154.0,0.0,254.43549,327.74304,1288.9283,50.22577
450.0,27166.0,0.0,238.56778,330.88046,1288.3431,44.176575
450.0,27178.0,0.0,223.683,333.5003,1287.9497,38.847855
450.0,27190.0,0.0,209.72508,331.97363,1288.1686,34.145073
450.0,27202.0,0.0,196.64236,329.65216,1288.5476,30.009153
450.0,27214.0,0.0,184.37753,329.4117,1288.5869,26.381672
450.0,27226.0,0.0,172.8797,327.75082,1288.9049,23.188204
450.0,27238.0,0.0,162.10095,326.30048,1289.217,20.381922
450.0,27250.0,0.0,151.99669,326.59735,1289.1469,17.92115
450.0,27262.0,0.0,142.52237,324.1932,1289.7361,15.749441
450.0,27274.0,0.0,133.64023,325.32672,1289.4373,13.850779
450.0,27286.0,0.0,125.315445,322.96796,1290.1184,12.172494
450.0,27298.0,0.0,117.50905,323.65054,1289.9159,10.704866
450.0,27310.0,0.0,110.18633,325.7516,1289.3661,9.416276
450.0,27322.0,0.0,103.31762,326.29504,1289.232,8.279758
450.0,27334.0,0.0,96.87561,328.41122,1288.7762,7.2820115
450.0,27346.0,0.0,90.834206,330.3983,1288.4105,6.403901
450.0,27358.0,0.0,85.16918,329.88702,1288.494,5.629665
450.0,27370.0,0.0,79.85719,330.61212,1288.3677,4.949807
450.0,27382.0,0.0,74.87531,332.744,1288.0349,4.3526087
450.0,27394.0,0.0,70.20308,333.82336,1287.8849,3.8267958
450.0,27406.0,0.0,65.82276,332.51193,1288.0615,3.3636868
450.0,27418.0,0.0,61.71668,329.18973,1288.6036,2.9558728
450.0,27430.0,0.0,57.868244,326.7284,1289.1088,2.5977128
450.0,27442.0,0.0,54.260098,327.6562,1288.9089,2.284225
450.0,27454.0,0.0,50.876564,328.62177,1288.7114,2.0085373
450.0,27466.0,0.0,47.704163,327.09177,1289.0214,1.7654378
450.0,27478.0,0.0,44.730698,322.8108,1290.1089,1.5509042
450.0,27490.0,0.0,41.945004,320.71335,1290.7823,1.3630363
450.0,27503.0,0.0,39.124218,321.482,1290.5171,1.186117
450.0,27515.0,0.0,36.68711,323.55414,1289.8844,1.043461
450.0,27527.0,0.0,34.401325,325.39948,1289.3983,0.91783196
450.0,27539.0,0.0,32.256626,326.2359,1289.1946,0.8070852
450.0,27551.0,0.0,30.246204,322.77786,1290.092,0.7091222
450.0,27563.0,0.0,28.361599,323.13116,1289.9823,0.62355924
450.0,27575.0,0.0,26.594412,322.6601,1290.118,0.5482155
450.0,27587.0,0.0,24.937216,325.5916,1289.3281,0.4823169
450.0,27599.0,0.0,23.382795,326.6386,1289.0848,0.42414212
450.0,27611.0,0.0,21.925062,326.45874,1289.122,0.37289596
450.0,27623.0,0.0,20.558239,324.86453,1289.4954,0.327757
450.0,27635.0,0.0,19.276997,323.65332,1289.8153,0.2881053
450.0,27647.0,0.0,18.076246,321.7768,1290.3901,0.25321853
450.0,27659.0,0.0,16.949898,323.2671,1289.9373,0.22272325
450.0,27671.0,0.0,15.893992,322.74927,1290.0828,0.1958161
450.0,27683.0,0.0,14.903416,324.38843,1289.6207,0.17223033
450.0,27695.0,0.0,13.974756,323.04166,1289.9835,0.15139249
450.0,27707.0,0.0,13.10412,322.59064,1290.1119,0.13310316
450.0,27719.0,0.0,12.287618,323.73224,1289.7826,0.11706279
450.0,27731.0,0.0,11.521745,326.14578,1289.1759,0.10297322
450.0,27743.0,0.0,10.803395,327.5203,1288.8762,0.09055434
450.0,27755.0,0.0,10.129737,330.03848,1288.4039,0.079642385
450.0,27767.0,0.0,9.498004,326.09326,1289.1998,0.06997525
450.0,27779.0,0.0,8.905922,326.3299,1289.1445,0.061525647
450.0,27791.0,0.0,8.350689,324.72327,1289.5244,0.05407731
450.0,27803.0,0.0,7.8302984,324.9192,1289.4738,0.047549304
450.0,27815.0,0.0,7.3422303,327.82547,1288.8168,0.041827783
450.0,27827.0,0.0,6.8843303,329.05515,1288.5785,0.03678007
450.0,27839.0,0.0,6.454962,330.07095,1288.3967,0.03233983
