I_target_uA,input_power_dBm,freq_MHz,gain_linear,gain_dB
50.0,-39.03089986991944,115.83100209285018,0.018953747823912154,-34.44609803760072
50.0,-39.03089986991944,116.66391917405477,0.013663508608037271,-37.288755305254966
50.0,-39.03089986991944,117.49683625525934,0.020681139210053566,-33.68851084056273
50.0,-39.03089986991944,118.32975333646392,0.009691488202483927,-40.2721905714705
50.0,-39.03089986991944,119.16267041766851,0.0030324615845010987,-50.36409384217003
50.0,-39.03089986991944,119.99558749887308,0.0004963750536260752,-66.08380106017763
50.0,-39.03089986991944,120.82850458007766,0.0032045464541701663,-49.8846685671434
50.0,-39.03089986991944,121.66142166128223,0.00589528552614789,-44.589903117815446
50.0,-39.03089986991944,122.49433874248683,0.004645290345419841,-46.65974272071392
50.0,-39.03089986991944,123.3272558236914,0.0029492149773436994,-50.60587138469653
50.0,-39.03089986991944,124.16017290489599,0.017102150791078005,-35.33898537349139
50.0,-39.03089986991944,124.99308998610056,0.0118020927224257,-38.560819553507166
50.0,-39.03089986991944,125.82600706730514,0.022728049751358732,-32.86875657239995
50.0,-39.03089986991944,126.65892414850973,0.010925017577889284,-39.23155711191204
50.0,-39.03089986991944,127.4918412297143,0.011685896333616214,-38.64675941329293
50.0,-39.03089986991944,128.32475831091887,0.018588686805037353,-34.615025796246066
50.0,-39.03089986991944,129.15767539212345,0.011352767973241244,-38.89796476246383
50.0,-39.03089986991944,129.99059247332804,0.025664549454725984,-31.81332710890898
50.0,-39.03089986991944,130.82350955453262,0.054633754576722524,-25.250779051790765
50.0,-39.03089986991944,131.65642663573718,0.04062442985092127,-27.82425442270388
50.0,-39.03089986991944,132.4893437169418,0.031108261589813984,-30.14248515426171
50.0,-39.03089986991944,133.32226079814637,0.026405870753658932,-31.565990134974232
50.0,-39.03089986991944,134.15517787935093,0.047634601965515194,-26.441549187872933
50.0,-39.03089986991944,134.98809496055551,0.023663675544337466,-32.518355959463825
50.0,-39.03089986991944,135.82101204176007,0.01766260925186198,-35.058902776233246
50.0,-39.03089986991944,136.65392912296468,0.026371673743104184,-31.57724611529808
50.0,-39.03089986991944,137.48684620416927,0.03160875987025654,-30.003850856425473
50.0,-39.03089986991944,138.31976328537382,0.0231452214418683,-32.710773194990956
50.0,-39.03089986991944,139.15268036657844,0.017143577168769134,-35.31797106650012
50.0,-39.03089986991944,139.985597447783,0.03517888233264235,-29.07435925236178
50.0,-39.03089986991944,140.81851452898758,0.01810995052286835,-34.8416547238951
50.0,-39.03089986991944,141.65143161019213,0.013108020056469463,-37.64925805557757
50.0,-39.03089986991944,142.48434869139675,0.02550772783706403,-31.8665645101045
