candidate,dt_ns,source_mV,split,outside_domain,measured_legacy_detected,measured_legacy_frequency_MHz,measured_late_frequency_MHz,measured_late_peak_frequency_MHz,measured_late_peak_period_cv,measured_late_mean_mV,measured_late_vpp_mV,measured_late_robust_vpp_mV,measured_late_periodic_vpp_mV,measured_late_coherence,measured_minimum_window_periodic_vpp_mV,measured_amplitude_retention,measured_sustained,predicted_legacy_detected,predicted_legacy_frequency_MHz,predicted_late_frequency_MHz,predicted_late_peak_frequency_MHz,predicted_late_peak_period_cv,predicted_late_mean_mV,predicted_late_vpp_mV,predicted_late_robust_vpp_mV,predicted_late_periodic_vpp_mV,predicted_late_coherence,predicted_minimum_window_periodic_vpp_mV,predicted_amplitude_retention,predicted_sustained,feature_loss
frozen,0.025,750.0,validation,False,True,62.5,61.042671449716536,62.5,0.04819277108433734,181.08356366336628,17.14670000000001,13.893399999999986,11.560285297594564,0.8747801353899631,11.629398297798542,0.9574870621121345,True,False,,30.47066363072982,,,161.82974903244155,1.5129916385315596,1.3172206907990187,0.1566115718184955,0.01426779735933481,0.04898225666270267,0.8760248394029241,False,9.851701922036142
frozen,0.025,800.0,train,False,True,62.5,62.714561113294,62.5,0.282842712474619,180.88158613861387,11.093400000000003,9.253300000000024,6.232899194540934,0.6671750617132046,6.121509014013745,1.0284815188905327,True,False,,27.00580934967321,,,153.08106102846185,1.0988735541680796,0.9593355974751319,0.1292559381147191,0.01916343611545257,0.12373589168976658,0.8427916135529328,False,6.747571715147123
frozen,0.025,850.0,validation,False,False,,63.789460782478756,62.5,0.051948051948051945,180.43775940594062,7.866600000000005,5.5467000000000155,2.9187351327310216,0.38335851225851936,2.7061719780214726,0.9674353448327867,False,False,,45.20237615848208,,,145.28919973034974,1.1301145738022171,1.0080129727800227,0.06564439100739308,0.004097592106465542,0.0624563127784295,0.8384937618288401,False,5.3146829130139075
frozen,0.025,900.0,train,False,False,,12.636292359846257,71.42857142857143,0.2999423243289873,177.8838326732673,6.960000000000008,5.546599999999984,1.8441523911635787,0.1687017236880799,2.5628899687979594,1.1727903149983379,False,False,,10.000005387772973,,,138.33465084269548,1.265321750795465,1.108923468717137,0.14474043154792252,0.009417045607092223,0.18991586995988588,1.0115898044738685,False,6.594176169748347
frozen,0.025,950.0,validation,False,False,,66.23904210948616,74.07407407407408,0.3796013991310125,176.8031636633663,7.866700000000009,5.546599999999984,2.12122556036776,0.2057113460442389,1.4862732646115808,0.9525870434091936,False,False,,23.785774891895112,,,131.86128531538475,1.457723716634888,1.1255001855262492,0.13274268364472472,0.01376219365136111,0.06360703234996354,0.9250309964275034,False,6.375680632744915
frozen,0.025,1000.0,validation,False,False,,67.18766825547392,62.5,0.11291995079911113,174.85517851485147,7.866600000000005,6.026700000000005,3.479000333324883,0.4856249503723351,3.425418834092218,0.9134739298740897,False,False,,19.194496445652124,,,126.96360487187088,1.5535806821382039,1.2794297436479667,0.12008979125775582,0.00636453200631093,0.07719476265807797,0.8264816313780462,False,7.98742700059534
frozen,0.025,1100.0,validation,False,False,,68.63636974440715,71.42857142857143,0.10393492741038725,175.24910623762372,10.640000000000015,7.866600000000005,5.727896623735151,0.6582521354496025,5.287546713467708,0.6868611275228014,False,False,,14.329573256649596,,,117.11081471510464,1.9100256505282545,1.7049828850495174,0.15802476510636035,0.00934078731194965,0.19293042572738486,0.9823703599779186,False,12.087811256651255
frozen,0.025,1200.0,train,False,False,,68.81585721818458,66.66666666666667,0.112833866731055,172.88052772277229,10.640000000000015,7.866700000000009,5.987257355671958,0.7618945955799794,5.878409586669303,1.098002703933764,False,False,,32.22115998907731,,,108.899302278906,1.1484464153659246,0.9606716623805909,0.11431442603882486,0.011182825721987366,0.06680765261197451,0.9936077798193661,False,14.637177041768307
frozen,0.0125,50.0,validation,False,False,,16.59288819174028,,,88.47603910891087,4.506659999999982,3.4399999999999977,2.184103007371274,0.6691407284022073,0.7776928352686754,0.8665210934158273,False,False,,19.845904230438858,,,95.71771431331182,2.93657743614213,2.5960069969306545,0.24763517117179093,0.011743094583208102,0.2055293514350437,0.855773507671247,False,0.4387627631242449
frozen,0.0125,100.0,train,False,False,,21.226003790039126,,,171.14296732673267,6.653399999999976,5.14670000000001,4.090358672546572,0.8901813973975933,0.9150656917441401,1.7451000792986253,False,False,,10.000005531682653,,,178.46552462490433,3.061891342361065,2.4885138516427503,0.27098663542638934,0.008585052949022232,0.8256347625231945,1.1186502754075158,False,0.6361965999750544
