window,start_ns,stop_ns,mean_mV,vpp_mV,robust_vpp_mV,periodic_vpp_mV,coherence,candidate,dt_ns,source_mV,split
1,100.0,150.0,314.99287989954485,1.9646281218414856,1.8505472693741467,0.16817457941093064,0.010306794781525963,frozen,0.00625,300.0,train
2,150.0,200.0,314.98800063025226,2.6704382902785255,2.202818361442098,0.4151501417613732,0.050786445239419775,frozen,0.00625,300.0,train
3,200.0,250.0,314.9812814822805,2.2019424808975145,2.0686136262083323,0.47460515329410274,0.05789495082147189,frozen,0.00625,300.0,train
0,50.0,100.0,292.52113447432316,2.86212460064786,2.3612936068361137,0.18753845759654833,0.008319867046608476,frozen,0.00625,350.0,train
1,100.0,150.0,292.05804518637063,2.211689905554749,1.5972318542923176,0.2550509938392869,0.023216451870773813,frozen,0.00625,350.0,train
2,150.0,200.0,292.09762055426177,2.21082518576776,1.7966331880438702,0.0895587375298069,0.0030243506549011423,frozen,0.00625,350.0,train
3,200.0,250.0,291.80995836794546,2.1502673383918136,1.9783930580837819,0.08059784540594926,0.001773667787204003,frozen,0.00625,350.0,train
0,50.0,100.0,268.1810356824857,2.120672760294383,1.9289503080893837,0.16455156963530612,0.007684514990974445,frozen,0.00625,400.0,validation
1,100.0,150.0,267.9205783771473,1.6916715190007494,1.4542233072080535,0.11981040694696252,0.008008458387534945,frozen,0.00625,400.0,validation
2,150.0,200.0,267.97235571187366,1.6180857475412154,1.378217977479892,0.030809426154544482,0.0005791817344532602,frozen,0.00625,400.0,validation
3,200.0,250.0,267.9030620385771,1.856621552173067,1.5540672679064755,0.18846989409692907,0.016325330381529057,frozen,0.00625,400.0,validation
0,50.0,100.0,245.27676577229744,2.4588696429411243,1.7675855881802818,0.32552801738917514,0.04127900755863323,frozen,0.00625,450.0,validation
1,100.0,150.0,244.96762448907492,2.038359439500084,1.1747752694135443,0.1462979360188618,0.014188584067687415,frozen,0.00625,450.0,validation
2,150.0,200.0,244.96868915602244,1.431312074060827,1.2556702716829875,0.10228648631547754,0.006115636965879689,frozen,0.00625,450.0,validation
3,200.0,250.0,244.9603674431937,1.5877204428177265,1.4703233048142295,0.16515364640415137,0.011673189365049907,frozen,0.00625,450.0,validation
0,50.0,100.0,225.50847536888332,2.5326028617978125,1.7881204019662391,0.34869010387279414,0.049186674552430865,frozen,0.00625,500.0,train
1,100.0,150.0,225.20468106706366,1.3625916338181696,1.1758901735628342,0.08861384360654606,0.006440385255681913,frozen,0.00625,500.0,train
2,150.0,200.0,225.22147258287313,1.284702605409592,1.0620406616739615,0.08098266411861517,0.004333693721486287,frozen,0.00625,500.0,train
3,200.0,250.0,225.18087013361853,1.0273742170316496,0.9319635649864324,0.03570456299730634,0.0011869415267673489,frozen,0.00625,500.0,train
0,50.0,100.0,208.64673316757228,2.6192512393671734,1.9985554271522403,0.7542590397008962,0.04132884217776622,frozen,0.00625,550.0,validation
1,100.0,150.0,208.1252616396101,1.7675608727793701,1.6683013647655116,0.9174810666941087,0.008112688457006634,frozen,0.00625,550.0,validation
2,150.0,200.0,207.90416198735156,1.6168128497745329,1.3750455758448936,0.3427521006221302,0.0009741569970783681,frozen,0.00625,550.0,validation
3,200.0,250.0,207.7799229186823,1.639352916575092,1.6103193739924393,1.3379532030168675,0.028588224789901306,frozen,0.00625,550.0,validation
0,50.0,100.0,194.1472956000479,2.0130280674310654,1.6171978348458254,0.41113123760984754,0.023510877418667864,frozen,0.00625,600.0,validation
1,100.0,150.0,193.8878897363039,1.5527016376143195,0.9876328377525567,0.33288093481496256,0.0038121949342844186,frozen,0.00625,600.0,validation
2,150.0,200.0,193.79032348695,1.1945029054202791,1.0636323891680206,0.48025896953106345,0.005390603932680205,frozen,0.00625,600.0,validation
3,200.0,250.0,193.61106493951385,0.9909874011643751,0.8548620871819423,0.40994742226556397,0.01231926250338733,frozen,0.00625,600.0,validation
0,50.0,100.0,181.93429763728093,1.9035336736024533,1.291503211274403,0.13242025723926235,0.018486325484567412,frozen,0.00625,650.0,train
1,100.0,150.0,181.52718318794575,0.9958001817232969,0.9202764954654015,0.048310372511333036,0.002883693682525945,frozen,0.00625,650.0,train
2,150.0,200.0,181.3224985933326,1.1162609454910921,0.8579279429803819,0.10025693825214721,0.014212634923103096,frozen,0.00625,650.0,train
3,200.0,250.0,181.22547589586938,0.9324841697936961,0.8700976093506085,0.03389240115710209,0.0014125426256319518,frozen,0.00625,650.0,train
0,50.0,100.0,170.98269039146865,1.9538250777036126,1.3182652376774797,0.7597099613227672,0.09724614685523858,frozen,0.00625,700.0,validation
1,100.0,150.0,170.58248823731347,1.1236970004134434,0.9587515157718656,0.7388479855909307,0.009489866826669524,frozen,0.00625,700.0,validation
2,150.0,200.0,170.3899390427307,1.141937274691628,1.0620938572089074,0.20973917778818707,0.002260251831308846,frozen,0.00625,700.0,validation
3,200.0,250.0,170.35630441465648,0.9547922041303991,0.8638519264995637,0.7044737678754283,0.00981216063513235,frozen,0.00625,700.0,validation
0,50.0,100.0,161.48825677372884,1.6339128741176978,1.4569022317956808,0.22032322430697002,0.02368253919930663,frozen,0.00625,750.0,validation
1,100.0,150.0,161.58285116738017,1.289734358814627,1.2270082791206391,0.03887336128366206,0.0008465781431225006,frozen,0.00625,750.0,validation
2,150.0,200.0,161.53569060156906,1.5287421803583925,1.4149064659411863,0.24726242002518595,0.033486438370058824,frozen,0.00625,750.0,validation
3,200.0,250.0,161.51537898608112,1.3181764582838014,1.260955535249991,0.07493189449194375,0.0032342831231937375,frozen,0.00625,750.0,validation
0,50.0,100.0,153.09989534106882,1.40509003631189,1.1748306024883561,0.12730717782784065,0.013853651495302932,frozen,0.00625,800.0,train
1,100.0,150.0,152.9739384567951,1.1534241847969895,0.8444677632852233,0.07504564571033785,0.006968135000775533,frozen,0.00625,800.0,train
2,150.0,200.0,153.02139512632192,1.164183659323868,1.0112644426421298,0.18303937794692177,0.0369594999497006,frozen,0.00625,800.0,train
3,200.0,250.0,152.9908609018376,1.0605909574418888,0.9497123663587388,0.11487123921134719,0.014577539077208046,frozen,0.00625,800.0,train
0,50.0,100.0,145.2203583253355,1.3893542775719823,1.1821333302446533,0.23301893897953965,0.037224629869419434,frozen,0.00625,850.0,validation
1,100.0,150.0,145.2451012978141,1.3094728817306134,1.1961563697022086,0.21600920240448748,0.03178304189533032,frozen,0.00625,850.0,validation
2,150.0,200.0,145.2273984020818,1.1504279303743203,1.0038912699371565,0.075509068906924,0.004974342142028743,frozen,0.00625,850.0,validation
3,200.0,250.0,145.26375040395007,1.07441132344141,1.0311882509108443,0.06642318117693706,0.004526390734604813,frozen,0.00625,850.0,validation
0,50.0,100.0,138.46757047532964,1.2267993540731936,1.0742260345510601,0.23319934557232574,0.04913162846719077,frozen,0.00625,900.0,train
1,100.0,150.0,138.51867366129997,1.0442718567090878,0.9749886920715767,0.06310719599273472,0.004257999947501534,frozen,0.00625,900.0,train
2,150.0,200.0,138.53764195444785,1.1188461227898472,0.9457140069283696,0.0430532417704471,0.0021779595600316393,frozen,0.00625,900.0,train
3,200.0,250.0,138.54559566083952,1.1642669818596971,1.0964036724402604,0.10074933802021263,0.008218838559720165,frozen,0.00625,900.0,train
0,50.0,100.0,132.04807792089593,1.422569174378907,1.2138559437541687,0.1062839524525369,0.011764139002902296,frozen,0.00625,950.0,validation
1,100.0,150.0,131.7930881026158,1.087873916154706,1.0336134716693266,0.10133909805419297,0.01006789146019249,frozen,0.00625,950.0,validation
2,150.0,200.0,131.7790482169836,1.1573891604945459,1.05192919574813,0.056520708557609906,0.0025441571793478612,frozen,0.00625,950.0,validation
3,200.0,250.0,131.8116360772371,1.1417123189901304,1.0754815809869456,0.041463610314732606,0.0013505655345713574,frozen,0.00625,950.0,validation
0,50.0,100.0,127.18703496083116,1.587643103474619,1.5197443137049476,0.22714822182201483,0.015421557698945598,frozen,0.00625,1000.0,validation
1,100.0,150.0,127.10412134757708,1.6772352999942797,1.5318903065772815,0.22291642813790344,0.010509585617888506,frozen,0.00625,1000.0,validation
2,150.0,200.0,127.11291618510509,1.5729372335870124,1.311590806979666,0.251160905940635,0.014637203235020824,frozen,0.00625,1000.0,validation
3,200.0,250.0,127.09362723380029,1.4585385647950915,1.2636487106902337,0.08177197778259773,0.0018991995346757662,frozen,0.00625,1000.0,validation
0,50.0,100.0,116.95885038462207,1.9884134325064622,1.7825169961755023,0.6155212613144958,0.011680336423933957,frozen,0.00625,1100.0,validation
1,100.0,150.0,116.90019839673977,2.097949372840958,1.7998218496338865,0.20102924687789475,0.005094829281472091,frozen,0.00625,1100.0,validation
2,150.0,200.0,116.92904615420056,1.9323774153341162,1.6313160752146274,0.317602098551801,0.007863664612208665,frozen,0.00625,1100.0,validation
3,200.0,250.0,116.92906938665686,1.8076787472807752,1.7219199895546353,0.5550724558572715,0.01024610734971454,frozen,0.00625,1100.0,validation
0,50.0,100.0,108.83471261117704,1.3986139349403288,1.1200489948512313,0.23331415975744405,0.04330415578149782,frozen,0.00625,1200.0,train
1,100.0,150.0,108.82243215432352,1.1629141372621916,0.9922141977987167,0.08243040722747935,0.006278635368010987,frozen,0.00625,1200.0,train
2,150.0,200.0,108.8078713296011,1.0688413438572155,0.9325988007241506,0.16111240157800283,0.023050614444555806,frozen,0.00625,1200.0,train
3,200.0,250.0,108.80219255547863,1.1508753699579728,1.0556889713015778,0.06754368503813934,0.0034488883684385963,frozen,0.00625,1200.0,train
0,50.0,100.0,94.25061815042747,4.078932265043136,3.428573715380068,3.366133675358306,0.9351571123506196,prior_anchored,0.025,50.0,validation
1,100.0,150.0,95.71986408107551,0.5303925257670699,0.42395924875567914,1.1034961213940815,0.5763922214459939,prior_anchored,0.025,50.0,validation
2,150.0,200.0,95.64819236197759,0.23075272429430527,0.18944315305147086,0.4196225629818335,0.1527122216529745,prior_anchored,0.025,50.0,validation
3,200.0,250.0,95.92098461581664,0.4774339694664036,0.43239093104277515,0.32731994539084014,0.332728162524185,prior_anchored,0.025,50.0,validation
0,50.0,100.0,177.24668642085322,7.523716280315142,6.006634474733261,9.084370467948464,0.9875825454219666,prior_anchored,0.025,100.0,train
1,100.0,150.0,178.66059166084037,0.38896543870612277,0.34862825790270335,0.49681407082448265,0.31559880057654677,prior_anchored,0.025,100.0,train
2,150.0,200.0,178.70901930825713,0.23700263666773935,0.20293927267360345,0.2717836067810278,0.059256872870760424,prior_anchored,0.025,100.0,train
3,200.0,250.0,178.7913877756539,0.3986211705292533,0.3521229383924833,0.44266922527007807,0.14087071470890866,prior_anchored,0.025,100.0,train
0,50.0,100.0,245.41045206297696,4.527285960982823,3.0625052076445627,3.1127303550491225,0.7993942743069236,prior_anchored,0.025,150.0,validation
1,100.0,150.0,243.53678884662384,0.41905054452249146,0.34201053668513737,0.29392479384539555,0.6052452131118378,prior_anchored,0.025,150.0,validation
2,150.0,200.0,243.6282788462104,0.310316725607521,0.25844302935433916,0.22746291246393957,0.6639565558491856,prior_anchored,0.025,150.0,validation
3,200.0,250.0,243.72351172559186,0.2951630763909634,0.2500373971660963,0.01573939806761904,0.03912646302635858,prior_anchored,0.025,150.0,validation
0,50.0,100.0,296.68575946295323,12.90974005186473,12.764842716377643,3.4276186020208477,0.9471519660148907,prior_anchored,0.025,200.0,validation
1,100.0,150.0,291.36351763125225,0.5100071790741936,0.45628080274411786,0.0486616943081953,0.09243099052570558,prior_anchored,0.025,200.0,validation
2,150.0,200.0,291.6248082285776,0.5154614950193945,0.4656806965307396,0.27057758810960875,0.8069248103259599,prior_anchored,0.025,200.0,validation
3,200.0,250.0,291.91374850907977,0.6281124284452062,0.5493106938776577,0.34418609819667323,0.884224087314252,prior_anchored,0.025,200.0,validation
0,50.0,100.0,327.3978285030092,35.83186890691502,33.94867887197586,18.528521621558525,0.9955097146752777,prior_anchored,0.025,250.0,train
1,100.0,150.0,321.08350342106866,1.8976635627595329,1.4110402266982192,1.430973464104961,0.9579609832032103,prior_anchored,0.025,250.0,train
2,150.0,200.0,321.0645649948442,0.3896647702641758,0.3569374262573888,0.3403096709986975,0.3804787860823208,prior_anchored,0.025,250.0,train
3,200.0,250.0,321.1509989561811,0.33566554050696595,0.3009504326478236,0.19505287604704166,0.49224587550878696,prior_anchored,0.025,250.0,train
0,50.0,100.0,210.4983701059326,360.346486870445,310.84223927817493,250.7634619544348,0.683387950121576,prior_anchored,0.025,300.0,train
1,100.0,150.0,251.8027297866496,289.0497816845177,271.06761526319724,227.85041000508403,0.7736297736203366,prior_anchored,0.025,300.0,train
2,150.0,200.0,225.42431380559768,193.6667516575689,166.13438573213023,148.1911622782292,0.8768954941558397,prior_anchored,0.025,300.0,train
3,200.0,250.0,227.24605500563416,247.79703459468845,240.49898792715663,230.9583844056791,0.8347633797909917,prior_anchored,0.025,300.0,train
0,50.0,100.0,242.8013888594018,351.32798591334364,337.5136288148374,189.3032338257254,0.7361771060720566,prior_anchored,0.025,350.0,train
1,100.0,150.0,204.91784376936653,341.8738336836478,300.02538836340227,246.37798988181737,0.6966648350675948,prior_anchored,0.025,350.0,train
2,150.0,200.0,238.65568476718622,325.06589676369424,300.64631847994974,228.6698081321772,0.7354982662740406,prior_anchored,0.025,350.0,train
3,200.0,250.0,215.8579989362584,349.4209402516515,319.23193512278635,266.92825908425954,0.7246133266082756,prior_anchored,0.025,350.0,train
0,50.0,100.0,219.87094664727698,373.8925770885979,354.85579316598387,282.59578500196466,0.6805911540302005,prior_anchored,0.025,400.0,validation
1,100.0,150.0,217.9887061083157,374.1106289157908,353.4519311651304,278.6951073064367,0.6347334549786907,prior_anchored,0.025,400.0,validation
2,150.0,200.0,220.15381618231422,373.37611858795015,358.6348832668843,273.61351469042705,0.6178789591090958,prior_anchored,0.025,400.0,validation
3,200.0,250.0,219.65156878510615,374.4566307735951,354.8585282361788,263.2568469540087,0.5983507504574967,prior_anchored,0.025,400.0,validation
0,50.0,100.0,202.33862263720636,382.0149602113989,364.58834349134565,259.28370475231713,0.5668378581895561,prior_anchored,0.025,450.0,validation
1,100.0,150.0,219.59048719316385,381.5935915190982,368.4237378025383,298.32932608553256,0.6882154107262102,prior_anchored,0.025,450.0,validation
2,150.0,200.0,199.83771261592955,380.71975217627914,365.4822463328073,257.8781207812733,0.5718530372628724,prior_anchored,0.025,450.0,validation
3,200.0,250.0,224.96925827634342,381.61842200942266,368.6070377846861,299.0868256870913,0.6949981786640687,prior_anchored,0.025,450.0,validation
0,50.0,100.0,189.8658447888351,344.41447932387257,317.31469063876807,116.32750212488928,0.15137846263642296,prior_anchored,0.025,500.0,train
1,100.0,150.0,182.94347431076105,319.8064540080834,289.00384172347526,237.00598273274224,0.8002493178642538,prior_anchored,0.025,500.0,train
2,150.0,200.0,172.35681843273377,277.6957242614278,253.99326388539492,184.9593308842225,0.6700667312759763,prior_anchored,0.025,500.0,train
3,200.0,250.0,200.74249785474333,315.11921914679345,294.67189432525396,251.05379792893936,0.8070854920950662,prior_anchored,0.025,500.0,train
0,50.0,100.0,167.68216517928934,294.32750876714795,265.63530904227923,220.48344644539728,0.7617644017460725,prior_anchored,0.025,550.0,validation
1,100.0,150.0,153.60612192298788,287.8285576873146,277.6541739065612,265.05119841160626,0.7874149562059534,prior_anchored,0.025,550.0,validation
2,150.0,200.0,150.8940277140953,292.84525053244795,272.5684893516608,244.97200510894456,0.8024154874311953,prior_anchored,0.025,550.0,validation
3,200.0,250.0,165.31486688929445,289.288987505379,273.3663116635572,242.0075406931659,0.8163477927549623,prior_anchored,0.025,550.0,validation
0,50.0,100.0,144.92953439877147,266.0482200920828,260.63868643366004,249.11624559539962,0.8267656687085152,prior_anchored,0.025,600.0,validation
1,100.0,150.0,146.423950943235,261.95845706824844,260.1118229707149,248.51085018524023,0.8192806563249867,prior_anchored,0.025,600.0,validation
2,150.0,200.0,148.45129658823114,260.6340338785993,259.2335489294138,243.86852781235288,0.8343332081237369,prior_anchored,0.025,600.0,validation
3,200.0,250.0,147.12986025036102,258.688810524641,256.2062670847659,238.74306114833456,0.8583978159024246,prior_anchored,0.025,600.0,validation
0,50.0,100.0,141.12773850381376,227.68555746311424,219.40646480152282,213.88101689897653,0.847358318008232,prior_anchored,0.025,650.0,train
1,100.0,150.0,129.8061977447944,220.4772512847529,215.3142704467596,206.9200568716644,0.8733324173548428,prior_anchored,0.025,650.0,train
2,150.0,200.0,140.8569587325835,219.31634466521223,214.87738575824045,204.90088637878307,0.8727864102163172,prior_anchored,0.025,650.0,train
3,200.0,250.0,134.5956025251576,219.2024327800488,216.08086539916314,213.16941809630973,0.8621696558815138,prior_anchored,0.025,650.0,train
0,50.0,100.0,127.81859568369437,184.82408373325944,164.15693052582668,163.2438302442375,0.8944196790333628,prior_anchored,0.025,700.0,validation
1,100.0,150.0,128.33315783063617,162.77471063371686,162.30761636032292,158.64065850132175,0.9122878177603784,prior_anchored,0.025,700.0,validation
2,150.0,200.0,128.21179357369178,162.04683417765014,160.8958727350259,157.40696975797306,0.917180891345735,prior_anchored,0.025,700.0,validation
3,200.0,250.0,128.2548698869233,159.9717220277849,159.3839553330252,156.73238548765963,0.9211431265050737,prior_anchored,0.025,700.0,validation
0,50.0,100.0,119.18070187344308,101.19341838088768,90.28304759228624,90.28226553001618,0.9451673042057405,prior_anchored,0.025,750.0,validation
