C_pF,C_th_pJ_per_K,S_e_mW_per_K,name,gamma,replay_step_ns,source_file,source_setting_mV,current_uA,temperature_min_K,temperature_max_K,temperature_mean_K,measured_resistance_mean_ohm,replayed_resistance_mean_ohm,resistance_rmse_ohm,resistance_log_rmse,fraction_above_major_heating_branch,late_invalid_resistance_fraction,outside_temperature_calibration_fraction,smoothing_window
0.39,0.047873236,0.0040850485,upper_Se,0.5,0.5,150mv0_converted.csv,150.0,114.17150902555795,321.0724341436339,321.137134460767,321.10738003343084,2105.387001524954,2174.4257038985147,70.3293210522961,0.032907405901676304,0.0,0.0,0.0,
0.39,0.047873236,0.0040850485,upper_Se,0.5,0.5,200mv0_converted.csv,200.0,152.35217904164247,325.46785526272316,325.536551714378,325.5068106949924,1957.2703914348324,1954.1233538637066,11.040965266693078,0.005637333247844864,0.6831683168316832,0.0,0.0,
0.39,0.047873236,0.0040850485,upper_Se,0.5,0.5,250mv0_converted.csv,250.0,189.60094286792295,329.2051645094968,329.29870445506134,329.2559618146058,1680.6169070790982,1773.8550771581065,93.37436648033095,0.05408077842276317,0.0,0.0,0.0,
0.39,0.047873236,0.0040850485,upper_Se,0.5,0.5,300mv0_converted.csv,300.0,228.7136509323431,326.67313463829583,328.3772903896495,327.49706568272217,1017.9021323048438,1858.4511646232982,853.7327948102528,0.6287996603596687,0.0,0.0,0.0,
0.39,0.047873236,0.0040850485,upper_Se,0.5,0.5,350mv0_converted.csv,350.0,267.07439601247086,325.7073211193518,327.81651540367477,326.6944076557421,711.7171214286312,1891.8948648282797,1188.5807176378414,1.0144049947159666,0.0,0.0,0.0,
0.39,0.047873236,0.0040850485,upper_Se,0.5,0.5,400mv0_converted.csv,400.0,303.3911472089279,327.63878261712955,329.3933667997502,328.5377895482046,618.8494207894227,1795.686390489635,1181.2060872015722,1.0872131434828145,0.0,0.0,0.0,
0.39,0.047873236,0.0040850485,upper_Se,0.5,0.5,450mv0_converted.csv,450.0,341.9425303334189,329.23180959630156,330.63834136321066,329.9451665478906,543.6778432052596,1719.4843290725557,1177.8263343214112,1.1634422677610334,0.0,0.0,0.0,
0.39,0.047873236,0.0040850485,upper_Se,0.5,0.5,500mv0_converted.csv,500.0,381.06588239966646,331.1710718128901,332.26029689001064,331.7130870838578,488.4121672435573,1586.075954323948,1098.8802144682602,1.185066331693714,0.0,0.0,0.0,
0.39,0.047873236,0.0040850485,upper_Se,0.5,0.5,50mv0_converted.csv,50.0,37.79944238139679,315.21420010482706,315.2365686660664,315.2262981840385,2317.5257234282963,2517.05837136448,202.258569175658,0.08392067937109891,0.0,0.0,0.0,
0.39,0.047873236,0.0040850485,upper_Se,0.5,0.5,550mv0_converted.csv,550.0,419.61731636118117,333.00465036254775,333.97094949191455,333.50545115107684,441.17624883923725,1380.8108139793471,940.6795004182984,1.1453361732209737,0.0,0.0,0.0,
0.39,0.047873236,0.0040850485,upper_Se,0.5,0.5,600mv0_converted.csv,600.0,458.3699322834958,334.8667938042371,335.6672395344064,335.2494482932725,406.2137219772026,1118.6955252165842,713.5174216960913,1.0157723865083657,0.0,0.0,0.0,
0.39,0.047873236,0.0040850485,upper_Se,0.5,0.5,650mv0_converted.csv,650.0,495.4173600492479,336.40310902385136,336.994606695999,336.7119347905636,371.71004807550025,726.1742656443379,355.62945809035665,0.67180523686005,0.0,0.0,0.0,
0.39,0.047873236,0.0040850485,upper_Se,0.5,0.5,700mv0_converted.csv,700.0,533.4180352284689,337.8528811072959,338.41787298363244,338.1300763213184,340.7151551339026,439.42993859017247,100.4126506280225,0.25835108913515803,0.0,0.0,0.0,
0.39,0.047873236,0.0040850485,upper_Se,0.5,0.5,750mv0_converted.csv,750.0,570.4337430744487,339.4868700531259,339.9171826507546,339.6825711810223,317.67631504893757,218.37003802308942,99.94392720797094,0.37775116694127614,1.0,0.0,0.0,
0.39,0.047873236,0.0040850485,upper_Se,0.5,0.5,800mv0_converted.csv,800.0,606.6551780288738,341.1366709379602,341.4049389948251,341.25689859610304,298.2108713285761,100.44262665097077,197.82062298343803,1.0885783702488823,1.0,0.0,0.0,
0.39,0.047873236,0.0040850485,upper_Se,0.5,0.5,850mv0_converted.csv,850.0,646.2233016263873,342.80570701981543,343.11102118227495,342.9430747273717,279.40774791155536,49.47482439551023,229.94670038787706,1.7313957468806136,1.0,0.0,0.0,
0.39,0.047873236,0.0040850485,upper_Se,0.5,0.5,900mv0_converted.csv,900.0,682.8259268820619,343.95791886005605,344.2396847208198,344.1107676241065,260.6128530389083,32.88950521639078,227.73113851609668,2.0699898900934746,1.0,0.0,0.0,
0.39,0.047873236,0.0040850485,upper_Se,0.5,0.5,950mv0_converted.csv,950.0,722.372921341621,345.44558509287845,345.8845462009606,345.67203665292215,245.00311323851165,24.069940397054843,220.94106949387066,2.320366571304857,1.0,0.0,0.0,
0.39,0.047873236,0.0040850485,upper_Se,2.0,0.5,1000mv0_converted.csv,1000.0,759.2191989197131,346.6116923495037,347.04291486529155,346.8716135276668,230.55558060730556,20.068403565057434,210.4969889785164,2.4413369019270874,1.0,0.0,0.0,
0.39,0.047873236,0.0040850485,upper_Se,2.0,0.5,100mv0_converted.csv,100.0,76.17083384633712,317.5713244067559,317.6235801579362,317.59360915617725,2245.5564588875172,2371.5447260790534,128.21053527036787,0.05565630137267327,0.0,0.0,0.0,
0.39,0.047873236,0.0040850485,upper_Se,2.0,0.5,1100mv0_converted.csv,1100.0,834.7865599618726,349.9788258842005,350.3856324916479,350.2079198801096,209.96291429798154,18.401774453644705,191.5809050013758,2.4344329855299947,1.0,0.0,0.0,
0.39,0.047873236,0.0040850485,upper_Se,2.0,0.5,1200mv0_converted.csv,1200.0,908.6058899457871,352.5077124457568,353.1425664701217,352.8335928156528,190.4078320014925,18.260416899577226,172.1661226972126,2.3443812359358516,1.0,0.0,0.0,
0.39,0.047873236,0.0040850485,upper_Se,2.0,0.5,150mv0_converted.csv,150.0,114.17150902555795,321.0724341436339,321.137134460767,321.10738003343084,2105.387001524954,2174.4236975943686,70.32718918510524,0.03290642563501113,0.0,0.0,0.0,
0.39,0.047873236,0.0040850485,upper_Se,2.0,0.5,200mv0_converted.csv,200.0,152.35217904164247,325.46785526272316,325.536551714378,325.5068106949924,1957.2703914348324,1954.133060266476,11.032194631582817,0.005632859162121815,0.6831683168316832,0.0,0.0,
0.39,0.047873236,0.0040850485,upper_Se,2.0,0.5,250mv0_converted.csv,250.0,189.60094286792295,329.2051645094968,329.29870445506134,329.2559618146058,1680.6169070790982,1773.816788172958,93.3348131819317,0.05405847257941653,0.0,0.0,0.0,
0.39,0.047873236,0.0040850485,upper_Se,2.0,0.5,300mv0_converted.csv,300.0,228.7136509323431,326.67313463829583,328.3772903896495,327.49706568272217,1017.9021323048438,1825.4802113145886,820.4205227000842,0.6109468316656715,0.0,0.0,0.0,
0.39,0.047873236,0.0040850485,upper_Se,2.0,0.5,350mv0_converted.csv,350.0,267.07439601247086,325.7073211193518,327.81651540367477,326.6944076557421,711.7171214286312,1855.34917669013,1151.470080125655,0.9948798876192367,0.0,0.0,0.0,
0.39,0.047873236,0.0040850485,upper_Se,2.0,0.5,400mv0_converted.csv,400.0,303.3911472089279,327.63878261712955,329.3933667997502,328.5377895482046,618.8494207894227,1712.0590385210396,1096.7930933339892,1.0392838232417208,0.0,0.0,0.0,
0.39,0.047873236,0.0040850485,upper_Se,2.0,0.5,450mv0_converted.csv,450.0,341.9425303334189,329.23180959630156,330.63834136321066,329.9451665478906,543.6778432052596,1598.5026492883662,1056.4701692014125,1.0903309737013742,0.0,0.0,0.0,
0.39,0.047873236,0.0040850485,upper_Se,2.0,0.5,500mv0_converted.csv,500.0,381.06588239966646,331.1710718128901,332.26029689001064,331.7130870838578,488.4121672435573,1365.2258929262066,878.5763332246739,1.0349296177768963,0.0,0.0,0.0,
0.39,0.047873236,0.0040850485,upper_Se,2.0,0.5,50mv0_converted.csv,50.0,37.79944238139679,315.21420010482706,315.2365686660664,315.2262981840385,2317.5257234282963,2517.05837136448,202.258569175658,0.08392067937109891,0.0,0.0,0.0,
0.39,0.047873236,0.0040850485,upper_Se,2.0,0.5,550mv0_converted.csv,550.0,419.61731636118117,333.00465036254775,333.97094949191455,333.50545115107684,441.17624883923725,1083.2005010925898,644.8668164986717,0.902565032881394,0.0,0.0,0.0,
0.39,0.047873236,0.0040850485,upper_Se,2.0,0.5,600mv0_converted.csv,600.0,458.3699322834958,334.8667938042371,335.6672395344064,335.2494482932725,406.2137219772026,763.9256344030399,361.5474499644551,0.6353961292105645,0.0,0.0,0.0,
0.39,0.047873236,0.0040850485,upper_Se,2.0,0.5,650mv0_converted.csv,650.0,495.4173600492479,336.40310902385136,336.994606695999,336.7119347905636,371.71004807550025,468.95175050036744,102.49461514999246,0.24164778760532116,0.0,0.0,0.0,
0.39,0.047873236,0.0040850485,upper_Se,2.0,0.5,700mv0_converted.csv,700.0,533.4180352284689,337.8528811072959,338.41787298363244,338.1300763213184,340.7151551339026,291.5169528168027,53.632166532406245,0.17388151895753298,0.0,0.0,0.0,
0.39,0.047873236,0.0040850485,upper_Se,2.0,0.5,750mv0_converted.csv,750.0,570.4337430744487,339.4868700531259,339.9171826507546,339.6825711810223,317.67631504893757,142.66753515866722,175.31380784291994,0.8040815735757699,1.0,0.0,0.0,
0.39,0.047873236,0.0040850485,upper_Se,2.0,0.5,800mv0_converted.csv,800.0,606.6551780288738,341.1366709379602,341.4049389948251,341.25689859610304,298.2108713285761,71.56947953630201,226.67970804165762,1.427860956033445,1.0,0.0,0.0,
0.39,0.047873236,0.0040850485,upper_Se,2.0,0.5,850mv0_converted.csv,850.0,646.2233016263873,342.80570701981543,343.11102118227495,342.9430747273717,279.40774791155536,39.67485911303228,239.74168635863862,1.952327749724891,1.0,0.0,0.0,
0.39,0.047873236,0.0040850485,upper_Se,2.0,0.5,900mv0_converted.csv,900.0,682.8259268820619,343.95791886005605,344.2396847208198,344.1107676241065,260.6128530389083,27.315906260273245,233.30173635646622,2.255696206270365,1.0,0.0,0.0,
0.39,0.047873236,0.0040850485,upper_Se,2.0,0.5,950mv0_converted.csv,950.0,722.372921341621,345.44558509287845,345.8845462009606,345.67203665292215,245.00311323851165,22.273393649866087,222.73583319390232,2.397957177862306,1.0,0.0,0.0,
0.39,0.047873236,0.0040850485,upper_Se,0.956269682,0.25,1000mv0_converted.csv,1000.0,759.2191989197131,346.61169234950376,347.04291486529166,346.8716135276668,230.55558060730556,20.63378928911568,209.93204098518825,2.4135392788035968,1.0,0.0,0.0,
0.39,0.047873236,0.0040850485,upper_Se,0.956269682,0.25,100mv0_converted.csv,100.0,76.17083384633712,317.5713244067559,317.6235801579362,317.59360915617725,2245.5564588875172,2371.5448300201115,128.2106496036884,0.05565634965023987,0.0,0.0,0.0,
0.39,0.047873236,0.0040850485,upper_Se,0.956269682,0.25,1100mv0_converted.csv,1100.0,834.7865599618726,349.97882588420055,350.385632491648,350.20791988010967,209.96291429798154,18.48850367328908,191.49420256542484,2.429731207980709,1.0,0.0,0.0,
0.39,0.047873236,0.0040850485,upper_Se,0.956269682,0.25,1200mv0_converted.csv,1200.0,908.6058899457871,352.50771244575685,353.1425664701218,352.8335928156529,190.4078320014925,18.274948271194308,172.151608975402,2.343586092147189,1.0,0.0,0.0,
0.39,0.047873236,0.0040850485,upper_Se,0.956269682,0.25,150mv0_converted.csv,150.0,114.17150902555795,321.0724341436339,321.1371344607671,321.10738003343084,2105.387001524954,2174.425218034499,70.32878891818787,0.032907161113135026,0.0,0.0,0.0,
0.39,0.047873236,0.0040850485,upper_Se,0.956269682,0.25,200mv0_converted.csv,200.0,152.35217904164247,325.46785526272316,325.536551714378,325.5068106949924,1957.2703914348324,1954.1256151860302,11.038170551916641,0.005635906491042274,0.6831683168316832,0.0,0.0,
0.39,0.047873236,0.0040850485,upper_Se,0.956269682,0.25,250mv0_converted.csv,250.0,189.60094286792295,329.2051645094968,329.2987044550614,329.2559618146059,1680.6169070790982,1773.7881596631344,93.30573079734498,0.054042070398136896,0.0,0.0,0.0,
0.39,0.047873236,0.0040850485,upper_Se,0.956269682,0.25,300mv0_converted.csv,300.0,228.7136509323431,326.6731346382959,328.3772903896495,327.49706568272217,1017.9021323048438,1848.6375418181467,843.9808950926255,0.6235999108792188,0.0,0.0,0.0,
0.39,0.047873236,0.0040850485,upper_Se,0.956269682,0.25,350mv0_converted.csv,350.0,267.07439601247086,325.7073211193518,327.8165154036748,326.6944076557421,711.7171214286312,1877.38232421875,1174.0784310803085,1.006811129166962,0.0,0.0,0.0,
0.39,0.047873236,0.0040850485,upper_Se,0.956269682,0.25,400mv0_converted.csv,400.0,303.3911472089279,327.63878261712955,329.3933667997502,328.5377895482046,618.8494207894227,1771.361218140857,1156.8085629622954,1.0736452781032064,0.0,0.0,0.0,
0.39,0.047873236,0.0040850485,upper_Se,0.956269682,0.25,450mv0_converted.csv,450.0,341.9425303334189,329.23180959630156,330.63834136321066,329.9451665478906,543.6778432052596,1689.1651901396194,1147.4181715759892,1.1456948537341474,0.0,0.0,0.0,
0.39,0.047873236,0.0040850485,upper_Se,0.956269682,0.25,500mv0_converted.csv,500.0,381.06588239966646,331.17107181289015,332.26029689001064,331.7130870838578,488.4121672435573,1530.380292533648,1043.0014076117232,1.1493594378163685,0.0,0.0,0.0,
0.39,0.047873236,0.0040850485,upper_Se,0.956269682,0.25,50mv0_converted.csv,50.0,37.79944238139679,315.21420010482706,315.2365686660664,315.2262981840385,2317.5257234282963,2517.05837136448,202.258569175658,0.08392067937109891,0.0,0.0,0.0,
0.39,0.047873236,0.0040850485,upper_Se,0.956269682,0.25,550mv0_converted.csv,550.0,419.61731636118117,333.0046503625478,333.9709494919146,333.5054511510769,441.17624883923725,1294.7386426264698,854.2407792616407,1.0810163550581031,0.0,0.0,0.0,
0.39,0.047873236,0.0040850485,upper_Se,0.956269682,0.25,600mv0_converted.csv,600.0,458.3699322834958,334.8667938042371,335.66723953440646,335.2494482932726,406.2137219772026,968.6807516872293,563.0412268697008,0.8718844591803802,0.0,0.0,0.0,
0.39,0.047873236,0.0040850485,upper_Se,0.956269682,0.25,650mv0_converted.csv,650.0,495.4173600492479,336.4031090238514,336.99460669599904,336.71193479056365,371.71004807550025,641.1158664816677,269.8483108359287,0.5470411281658315,0.0,0.0,0.0,
0.39,0.047873236,0.0040850485,upper_Se,0.956269682,0.25,700mv0_converted.csv,700.0,533.4180352284689,337.85288110729596,338.4178729836325,338.13007632131854,340.7151551339026,387.752853846786,48.07015956464769,0.13277015656002258,0.0,0.0,0.0,
0.39,0.047873236,0.0040850485,upper_Se,0.956269682,0.25,750mv0_converted.csv,750.0,570.4337430744487,339.486870053126,339.9171826507547,339.6825711810223,317.67631504893757,188.70433074649017,129.21334703942193,0.5213024322365981,1.0,0.0,0.0,
0.39,0.047873236,0.0040850485,upper_Se,0.956269682,0.25,800mv0_converted.csv,800.0,606.6551780288738,341.1366709379603,341.40493899482516,341.2568985961032,298.2108713285761,90.00281063872988,208.2451596241454,1.197962228264541,1.0,0.0,0.0,
0.39,0.047873236,0.0040850485,upper_Se,0.956269682,0.25,850mv0_converted.csv,850.0,646.2233016263873,342.8057070198155,343.111021182275,342.9430747273717,279.40774791155536,45.955546312993114,233.46260462591576,1.8049905828852346,1.0,0.0,0.0,
0.39,0.047873236,0.0040850485,upper_Se,0.956269682,0.25,900mv0_converted.csv,900.0,682.8259268820619,343.9579188600561,344.23968472081987,344.11076762410653,260.6128530389083,30.963685517263883,229.65537679368646,2.130215242507846,1.0,0.0,0.0,
0.39,0.047873236,0.0040850485,upper_Se,0.956269682,0.25,950mv0_converted.csv,950.0,722.372921341621,345.4455850928785,345.88454620096064,345.6720366529223,245.00311323851165,23.4397976752555,221.5703902738932,2.34682365183218,1.0,0.0,0.0,
0.39,0.047873236,0.0040850485,upper_Se,0.1569637099,0.25,1000mv0_converted.csv,1000.0,759.2191989197131,346.61169234950376,347.04291486529166,346.8716135276668,230.55558060730556,21.314711938990225,209.2518497845027,2.3811412039722417,1.0,0.0,0.0,
0.39,0.047873236,0.0040850485,upper_Se,0.1569637099,0.25,100mv0_converted.csv,100.0,76.17083384633712,317.5713244067559,317.6235801579362,317.59360915617725,2245.5564588875172,2371.5449605507424,128.2107910995411,0.05565640939374443,0.0,0.0,0.0,
0.39,0.047873236,0.0040850485,upper_Se,0.1569637099,0.25,1100mv0_converted.csv,1100.0,834.7865599618726,349.97882588420055,350.385632491648,350.20791988010967,209.96291429798154,18.610251360600536,191.3724879270989,2.423169059572582,1.0,0.0,0.0,
0.39,0.047873236,0.0040850485,upper_Se,0.1569637099,0.25,1200mv0_converted.csv,1200.0,908.6058899457871,352.50771244575685,353.1425664701218,352.8335928156529,190.4078320014925,18.293049444066416,172.13353109834554,2.342596627980111,1.0,0.0,0.0,
0.39,0.047873236,0.0040850485,upper_Se,0.1569637099,0.25,150mv0_converted.csv,150.0,114.17150902555795,321.0724341436339,321.1371344607671,321.10738003343084,2105.387001524954,2174.426143835087,70.3297826315116,0.032907618093371206,0.0,0.0,0.0,
0.39,0.047873236,0.0040850485,upper_Se,0.1569637099,0.25,200mv0_converted.csv,200.0,152.35217904164247,325.46785526272316,325.536551714378,325.5068106949924,1957.2703914348324,1954.1206272238553,11.043280420642203,0.0056385144626061685,0.6831683168316832,0.0,0.0,
0.39,0.047873236,0.0040850485,upper_Se,0.1569637099,0.25,250mv0_converted.csv,250.0,189.60094286792295,329.2051645094968,329.2987044550614,329.2559618146059,1680.6169070790982,1773.856034382735,93.3753718643641,0.0540813446089307,0.0,0.0,0.0,
0.39,0.047873236,0.0040850485,upper_Se,0.1569637099,0.25,300mv0_converted.csv,300.0,228.7136509323431,326.6731346382959,328.3772903896495,327.49706568272217,1017.9021323048438,1859.5795692972617,854.8634882619258,0.62939384984094,0.0,0.0,0.0,
0.39,0.047873236,0.0040850485,upper_Se,0.1569637099,0.25,350mv0_converted.csv,350.0,267.07439601247086,325.7073211193518,327.8165154036748,326.6944076557421,711.7171214286312,1897.6958491259281,1194.3134250094788,1.0173970173522613,0.0,0.0,0.0,
0.39,0.047873236,0.0040850485,upper_Se,0.1569637099,0.25,400mv0_converted.csv,400.0,303.3911472089279,327.63878261712955,329.3933667997502,328.5377895482046,618.8494207894227,1808.9187664371907,1194.354781279551,1.094461168600239,0.0,0.0,0.0,
0.39,0.047873236,0.0040850485,upper_Se,0.1569637099,0.25,450mv0_converted.csv,450.0,341.9425303334189,329.23180959630156,330.63834136321066,329.9451665478906,543.6778432052596,1735.2060365582456,1193.5175259233888,1.1724846295938742,0.0,0.0,0.0,
0.39,0.047873236,0.0040850485,upper_Se,0.1569637099,0.25,500mv0_converted.csv,500.0,381.06588239966646,331.17107181289015,332.26029689001064,331.7130870838578,488.4121672435573,1619.0614557549504,1131.8698887241294,1.2055675563400587,0.0,0.0,0.0,
0.39,0.047873236,0.0040850485,upper_Se,0.1569637099,0.25,50mv0_converted.csv,50.0,37.79944238139679,315.21420010482706,315.2365686660664,315.2262981840385,2317.5257234282963,2517.05837136448,202.258569175658,0.08392067937109891,0.0,0.0,0.0,
0.39,0.047873236,0.0040850485,upper_Se,0.1569637099,0.25,550mv0_converted.csv,550.0,419.61731636118117,333.0046503625478,333.9709494919146,333.5054511510769,441.17624883923725,1436.0597250154703,996.0780727281157,1.1844529311455219,0.0,0.0,0.0,
0.39,0.047873236,0.0040850485,upper_Se,0.1569637099,0.25,600mv0_converted.csv,600.0,458.3699322834958,334.8667938042371,335.66723953440646,335.2494482932726,406.2137219772026,1141.337538917466,736.8559186283643,1.0357557201064225,0.0,0.0,0.0,
0.39,0.047873236,0.0040850485,upper_Se,0.1569637099,0.25,650mv0_converted.csv,650.0,495.4173600492479,336.4031090238514,336.99460669599904,336.71193479056365,371.71004807550025,808.9002951442606,439.11292094766486,0.7795690746845687,0.0,0.0,0.0,
0.39,0.047873236,0.0040850485,upper_Se,0.1569637099,0.25,700mv0_converted.csv,700.0,533.4180352284689,337.85288110729596,338.4178729836325,338.13007632131854,340.7151551339026,489.76107969378484,151.8510647962767,0.3672711292849811,0.0,0.0,0.0,
