bootstrap_sample,selected_trace_indices,fit_start_ns,fit_stop_ns,ambient_temperature_K,S_e_mW_per_K,C_th_pJ_per_K,tau_th_ns,fit_rmse_K
149.0,"1,2,0",17.0,36.0,314.40440245191365,0.0034762000966971716,0.04592025051408072,13.209898520430613,0.8289464120833201
150.0,"1,2,2",15.0,35.0,314.2942886987242,0.0036246125180656942,0.04091673676053632,11.2885823123438,0.7677155684307302
151.0,"2,2,2",15.0,35.0,314.4625894179504,0.003686465480512763,0.07660149941287103,20.779117509115064,0.9322222167585463
152.0,"0,0,2",14.0,33.0,314.3559569193847,0.0036522235851334205,0.03548074887490635,9.714834825373975,0.881541282391603
153.0,"0,2,2",17.0,36.0,314.4616976710434,0.0035562718231439746,0.06837885847181503,19.227680523971785,0.9028566681287096
154.0,"1,2,0",17.0,35.0,314.341805738336,0.0034104923153065467,0.05849081544074128,17.1502557499485,0.6880353679642531
155.0,"2,1,2",14.0,34.0,314.54301084083306,0.0035827713050097824,0.053758007074310284,15.004587928663089,0.6331680419619357
156.0,"0,1,2",13.0,37.0,314.3844204322724,0.00352977479481597,0.04285299463084878,12.140433064960732,0.8326829699686595
157.0,"2,2,0",16.0,37.0,314.52062524123926,0.0037296541751328733,0.0454169832152082,12.177263918467768,0.8893243619024741
158.0,"1,0,2",15.0,36.0,314.42347119693216,0.0037959996047244138,0.05276546019274182,13.900280739510917,0.7987923114834728
159.0,"1,1,2",14.0,37.0,314.41250919890234,0.003573962800093211,0.05506097148586221,15.406140065147346,0.7558387759409557
160.0,"0,0,2",15.0,36.0,314.3327038178655,0.0037407715970342393,0.061762382308768383,16.51059967353657,0.9705329819362052
161.0,"1,0,2",16.0,37.0,314.3015027333923,0.0038379016721270705,0.041130233237229,10.716854351933799,0.969577713891923
162.0,"0,2,0",16.0,33.0,314.4539862570239,0.003613165482477311,0.05804228339313788,16.06410879175733,0.7087231837133008
